Date,Time,T1_A26BTAB
24-Apr-2023,01:20:56.71875,65
24-Apr-2023,01:24:23.9375,65
24-Apr-2023,01:25:45.9375,65
24-Apr-2023,01:26:49.9375,65
24-Apr-2023,01:27:43,65
24-Apr-2023,01:27:45,65
24-Apr-2023,01:32:12.34375,65
24-Apr-2023,01:35:34.46875,65
24-Apr-2023,01:37:21.5,65
24-Apr-2023,01:40:46.59375,65
24-Apr-2023,01:45:53.65625,65
24-Apr-2023,01:48:04.71875,65
24-Apr-2023,01:52:36.9375,65
24-Apr-2023,01:56:01,65
24-Apr-2023,01:59:22.0625,65
24-Apr-2023,02:02:08.21875,65
24-Apr-2023,02:07:46.40625,65
24-Apr-2023,02:08:45.4375,65
24-Apr-2023,02:12:08.625,65
24-Apr-2023,02:22:22.09375,65
24-Apr-2023,02:33:57.78125,65
24-Apr-2023,02:41:03.875,65
24-Apr-2023,02:47:53.375,65
24-Apr-2023,02:49:23.4375,65
24-Apr-2023,02:55:04.625,65
24-Apr-2023,03:00:57.6875,65
24-Apr-2023,03:03:17.75,65
24-Apr-2023,03:09:22.90625,65
24-Apr-2023,03:20:12.40625,65
24-Apr-2023,03:26:09.65625,65
24-Apr-2023,03:28:16.75,65
24-Apr-2023,03:29:57.75,65
24-Apr-2023,03:34:18.84375,65
24-Apr-2023,03:36:58.09375,65
24-Apr-2023,03:43:13.28125,65
24-Apr-2023,03:51:20.78125,66
24-Apr-2023,03:53:10.90625,66
24-Apr-2023,03:57:14.21875,66
24-Apr-2023,04:12:19.8125,66
24-Apr-2023,04:15:17.90625,66
24-Apr-2023,04:24:46.1875,66
24-Apr-2023,04:26:15.21875,66
24-Apr-2023,04:26:17.21875,67
24-Apr-2023,04:28:37.34375,66
24-Apr-2023,04:28:39.34375,67
24-Apr-2023,04:28:41.34375,67
24-Apr-2023,04:30:13.46875,67
24-Apr-2023,04:34:41.5625,67
24-Apr-2023,04:38:16.6875,66
24-Apr-2023,04:39:05.75,67
24-Apr-2023,04:50:59.0625,67
24-Apr-2023,04:54:08.09375,67
24-Apr-2023,05:00:24.25,67
24-Apr-2023,05:03:46.40625,67
24-Apr-2023,05:06:15.53125,67
24-Apr-2023,05:12:40.6875,67
24-Apr-2023,05:17:32.9375,67
24-Apr-2023,05:25:25.21875,67
24-Apr-2023,05:26:36.21875,67
24-Apr-2023,05:31:23.28125,67
24-Apr-2023,05:37:29.5625,67
24-Apr-2023,05:38:26.59375,67
24-Apr-2023,05:45:04.9375,67
24-Apr-2023,05:49:54.15625,67
24-Apr-2023,05:54:29.25,67
24-Apr-2023,05:58:49.40625,67
24-Apr-2023,06:01:09.4375,68
24-Apr-2023,06:03:33.59375,68
24-Apr-2023,06:06:25.71875,67
24-Apr-2023,06:10:15.875,67
24-Apr-2023,06:18:48.0625,67
24-Apr-2023,06:19:23.0625,67
24-Apr-2023,06:19:29.0625,68
24-Apr-2023,06:21:50.09375,68
24-Apr-2023,06:23:47.1875,68
24-Apr-2023,06:27:32.375,68
24-Apr-2023,06:35:09.78125,67
24-Apr-2023,06:39:34.9375,68
24-Apr-2023,06:44:26.03125,68
24-Apr-2023,06:51:52.3125,68
24-Apr-2023,06:54:34.4375,68
24-Apr-2023,06:56:27.46875,68
24-Apr-2023,06:59:28.59375,68
24-Apr-2023,07:01:33.6875,68
24-Apr-2023,07:04:47.75,69
24-Apr-2023,07:08:55.75,68
24-Apr-2023,07:12:54.875,68
24-Apr-2023,07:16:55.09375,68
24-Apr-2023,07:18:32.09375,68
24-Apr-2023,07:26:23.34375,68
24-Apr-2023,07:35:21.78125,68
24-Apr-2023,07:39:02.96875,68
24-Apr-2023,07:41:55.0625,68
24-Apr-2023,07:41:56.0625,68
24-Apr-2023,07:42:12.0625,68
24-Apr-2023,07:46:06.15625,68
24-Apr-2023,07:46:08.15625,68
24-Apr-2023,07:48:20.1875,68
24-Apr-2023,07:51:46.28125,68
24-Apr-2023,07:53:38.34375,68
24-Apr-2023,07:54:40.34375,68
24-Apr-2023,08:04:27.40625,68
24-Apr-2023,08:10:29.65625,68
24-Apr-2023,08:12:40.65625,68
24-Apr-2023,08:19:16,68
24-Apr-2023,08:21:46.125,68
24-Apr-2023,08:24:06.15625,68
24-Apr-2023,08:25:31.15625,68
24-Apr-2023,08:27:33.28125,68
24-Apr-2023,08:29:19.40625,68
24-Apr-2023,08:35:13.53125,68
24-Apr-2023,08:37:01.5625,68
24-Apr-2023,08:38:57.625,68
24-Apr-2023,08:40:59.6875,68
24-Apr-2023,08:45:09.875,68
24-Apr-2023,08:49:43.0625,68
24-Apr-2023,08:53:09.1875,68
24-Apr-2023,09:10:25.90625,68
24-Apr-2023,09:12:00,68
24-Apr-2023,09:19:24.1875,68
24-Apr-2023,09:24:36.34375,68
24-Apr-2023,09:30:12.53125,68
24-Apr-2023,09:31:45.6875,68
24-Apr-2023,09:37:44.90625,68
24-Apr-2023,09:38:38.90625,68
24-Apr-2023,09:41:05,68
24-Apr-2023,09:45:02.1875,68
24-Apr-2023,09:50:07.375,68
24-Apr-2023,09:56:27.59375,68
24-Apr-2023,10:00:39.71875,69
24-Apr-2023,10:03:22.84375,68
24-Apr-2023,10:05:06.9375,68
24-Apr-2023,10:08:26,69
24-Apr-2023,10:12:18.125,68
24-Apr-2023,10:16:41.21875,68
24-Apr-2023,10:23:42.5,68
24-Apr-2023,10:26:24.5625,68
24-Apr-2023,10:26:26.5625,68
24-Apr-2023,10:33:49.71875,68
24-Apr-2023,10:38:42.90625,68
24-Apr-2023,10:43:15.1875,68
24-Apr-2023,10:43:32.1875,68
24-Apr-2023,10:48:52.3125,68
24-Apr-2023,10:49:06.3125,68
24-Apr-2023,10:51:02.34375,68
24-Apr-2023,10:53:27.34375,68
24-Apr-2023,10:58:30.5,68
24-Apr-2023,11:02:29.8125,68
24-Apr-2023,11:07:52.03125,68
24-Apr-2023,11:10:25.1875,68
24-Apr-2023,11:12:52.375,68
24-Apr-2023,11:17:00.5,68
24-Apr-2023,11:22:14.8125,68
24-Apr-2023,11:24:11.90625,68
24-Apr-2023,11:30:45.09375,68
24-Apr-2023,11:30:57.09375,68
24-Apr-2023,11:39:21.53125,67
24-Apr-2023,11:42:20.8125,68
24-Apr-2023,11:45:15.84375,67
24-Apr-2023,11:57:00.1875,67
24-Apr-2023,12:01:40.4375,67
24-Apr-2023,12:08:55.625,67
24-Apr-2023,12:17:59.90625,67
24-Apr-2023,12:48:06,66
24-Apr-2023,13:05:05.5625,66
24-Apr-2023,13:45:19.21875,66
24-Apr-2023,13:57:54.625,66
24-Apr-2023,14:15:18,66
24-Apr-2023,14:17:01.0625,65
24-Apr-2023,14:46:46.46875,65
24-Apr-2023,15:01:01.0625,65
24-Apr-2023,15:08:22.25,65
24-Apr-2023,15:22:53.9375,65
24-Apr-2023,15:40:38.4375,65
24-Apr-2023,15:54:18,64
24-Apr-2023,15:58:05.25,64
24-Apr-2023,15:59:16.34375,64
24-Apr-2023,16:01:24.4375,65
24-Apr-2023,16:04:10.6875,65
24-Apr-2023,16:06:17.75,64
24-Apr-2023,16:10:49.84375,65
24-Apr-2023,16:12:18.90625,65
24-Apr-2023,16:16:42.0625,65
24-Apr-2023,16:32:45.5,65
24-Apr-2023,16:35:37.59375,65
24-Apr-2023,16:44:01.9375,65
24-Apr-2023,16:47:21.1875,65
24-Apr-2023,16:52:02.4375,64
24-Apr-2023,16:54:44.53125,65
24-Apr-2023,16:57:06.59375,65
24-Apr-2023,16:58:09.625,65
24-Apr-2023,16:59:50.71875,65
24-Apr-2023,17:05:23.84375,65
24-Apr-2023,17:12:59.09375,65
24-Apr-2023,17:16:06.25,65
24-Apr-2023,17:19:15.40625,65
24-Apr-2023,17:21:54.59375,65
24-Apr-2023,17:32:01.03125,65
24-Apr-2023,17:33:58.09375,65
24-Apr-2023,17:37:56.21875,65
24-Apr-2023,17:43:05.5,65
24-Apr-2023,17:45:12.5625,65
24-Apr-2023,17:49:02.625,64
24-Apr-2023,17:51:27.6875,65
24-Apr-2023,17:52:59.75,65
24-Apr-2023,17:54:41.8125,65
24-Apr-2023,17:57:06.8125,65
24-Apr-2023,17:59:25.875,65
24-Apr-2023,18:03:24.15625,65
24-Apr-2023,18:08:48.34375,64
24-Apr-2023,18:15:15.5,65
24-Apr-2023,18:17:39.53125,65
24-Apr-2023,18:27:23.09375,65
24-Apr-2023,18:32:37.125,65
24-Apr-2023,18:35:46.125,65
24-Apr-2023,18:41:04.40625,64
24-Apr-2023,18:42:38.40625,65
24-Apr-2023,18:46:22.53125,65
24-Apr-2023,18:48:41.5625,65
24-Apr-2023,18:53:29.59375,65
24-Apr-2023,18:55:39.59375,65
24-Apr-2023,18:58:32.71875,65
24-Apr-2023,19:06:08.96875,65
24-Apr-2023,19:12:27.15625,65
24-Apr-2023,19:14:18.25,65
24-Apr-2023,19:19:18.40625,65
24-Apr-2023,19:19:49.40625,65
24-Apr-2023,19:23:16.59375,65
24-Apr-2023,19:25:48.71875,65
24-Apr-2023,19:30:41.84375,65
24-Apr-2023,19:36:27.1875,65
24-Apr-2023,19:43:06.34375,65
24-Apr-2023,19:45:52.40625,65
24-Apr-2023,19:51:55.5625,65
24-Apr-2023,20:04:45.96875,65
24-Apr-2023,20:11:39.21875,65
24-Apr-2023,20:13:58.25,65
24-Apr-2023,20:19:46.5,65
24-Apr-2023,20:29:10.84375,65
24-Apr-2023,20:34:15.09375,65
24-Apr-2023,20:36:49.25,65
24-Apr-2023,20:40:07.4375,65
24-Apr-2023,20:43:45.625,65
24-Apr-2023,20:48:03.875,65
24-Apr-2023,20:53:08.96875,65
24-Apr-2023,20:59:25.09375,65
24-Apr-2023,21:03:53.34375,65
24-Apr-2023,21:05:00.40625,65
24-Apr-2023,21:08:31.625,65
24-Apr-2023,21:13:47.75,65
24-Apr-2023,21:15:52.8125,65
24-Apr-2023,21:22:50.96875,65
24-Apr-2023,21:32:10.34375,65
24-Apr-2023,21:36:35.59375,65
24-Apr-2023,21:36:38.59375,65
24-Apr-2023,21:40:28.875,65
24-Apr-2023,21:42:57.125,65
24-Apr-2023,21:44:48.15625,65
24-Apr-2023,21:47:31.21875,65
24-Apr-2023,21:50:17.375,65
24-Apr-2023,21:55:32.40625,65
24-Apr-2023,21:55:44.40625,65
24-Apr-2023,21:55:49.40625,65
24-Apr-2023,21:56:47.40625,65
24-Apr-2023,21:56:52.40625,65
24-Apr-2023,21:59:17.4375,65
24-Apr-2023,22:12:16.15625,65
24-Apr-2023,22:15:29.28125,65
24-Apr-2023,22:16:24.28125,65
24-Apr-2023,22:17:57.3125,65
24-Apr-2023,22:17:59.3125,65
24-Apr-2023,22:20:33.46875,65
24-Apr-2023,22:25:46.78125,65
24-Apr-2023,22:27:35.84375,65
24-Apr-2023,22:29:24.875,65
24-Apr-2023,22:33:01,65
24-Apr-2023,22:37:35.21875,65
24-Apr-2023,22:41:20.375,65
24-Apr-2023,22:49:50.6875,65
24-Apr-2023,23:09:28.46875,65
24-Apr-2023,23:11:15.625,65
24-Apr-2023,23:11:31.65625,65
24-Apr-2023,23:11:36.6875,65
24-Apr-2023,23:11:50.6875,65
24-Apr-2023,23:12:00.71875,65
24-Apr-2023,23:17:17.875,65
24-Apr-2023,23:24:17.34375,65
24-Apr-2023,23:27:54.53125,65
24-Apr-2023,23:32:43.78125,65
24-Apr-2023,23:35:50.84375,65
24-Apr-2023,23:38:39.96875,65
24-Apr-2023,23:48:44.3125,65
24-Apr-2023,23:51:38.46875,65
24-Apr-2023,23:54:33.5625,66
24-Apr-2023,23:59:38.65625,65
25-Apr-2023,00:01:37.65625,65
25-Apr-2023,00:01:39.6875,65
25-Apr-2023,00:06:29,65
25-Apr-2023,00:06:36,65
25-Apr-2023,00:06:49,65
25-Apr-2023,00:08:37.09375,65
25-Apr-2023,00:11:33.1875,65
25-Apr-2023,00:11:51.1875,65
25-Apr-2023,00:14:59.5,66
25-Apr-2023,00:17:52.6875,65
25-Apr-2023,00:19:33.6875,65
25-Apr-2023,00:20:03.75,65
25-Apr-2023,00:24:33.03125,65
25-Apr-2023,00:28:07.1875,65
25-Apr-2023,00:33:55.46875,65
25-Apr-2023,00:33:57.46875,65
25-Apr-2023,00:34:00.46875,65
25-Apr-2023,00:42:02.78125,65
25-Apr-2023,00:42:04.78125,65
25-Apr-2023,00:50:15,65
25-Apr-2023,00:56:00.25,65
25-Apr-2023,00:59:49.40625,65
25-Apr-2023,01:06:34.59375,65
25-Apr-2023,01:12:33.84375,65
25-Apr-2023,01:17:09,65
25-Apr-2023,01:35:01.59375,65
25-Apr-2023,01:38:59.75,65
25-Apr-2023,01:41:02.78125,65
25-Apr-2023,01:55:03.375,65
25-Apr-2023,02:00:19.59375,65
25-Apr-2023,02:07:19.84375,65
25-Apr-2023,02:14:38.09375,65
25-Apr-2023,02:20:39.375,65
25-Apr-2023,02:28:09.6875,65
25-Apr-2023,02:36:55.28125,66
25-Apr-2023,02:42:00.5625,66
25-Apr-2023,02:51:15,66
25-Apr-2023,02:56:09.1875,66
25-Apr-2023,02:57:41.25,66
25-Apr-2023,03:01:44.53125,66
25-Apr-2023,03:02:51.53125,66
25-Apr-2023,03:03:00.53125,66
25-Apr-2023,03:03:01.53125,66
25-Apr-2023,03:03:03.53125,66
25-Apr-2023,03:03:05.53125,66
25-Apr-2023,03:03:23.53125,66
25-Apr-2023,03:03:27.5625,66
25-Apr-2023,03:03:37.5625,66
25-Apr-2023,03:03:39.5625,66
25-Apr-2023,03:04:16.59375,66
25-Apr-2023,03:04:20.59375,66
25-Apr-2023,03:04:58.65625,66
25-Apr-2023,03:13:02.25,66
25-Apr-2023,03:15:28.3125,66
25-Apr-2023,03:15:30.3125,66
25-Apr-2023,03:21:31.5625,66
25-Apr-2023,03:25:58.75,67
25-Apr-2023,03:30:55.875,67
25-Apr-2023,03:32:58.9375,67
25-Apr-2023,03:35:59.96875,67
25-Apr-2023,03:41:37.09375,67
25-Apr-2023,03:48:17.375,67
25-Apr-2023,03:56:55.65625,67
25-Apr-2023,03:57:46.71875,67
25-Apr-2023,04:01:19.90625,67
25-Apr-2023,04:03:06.9375,67
25-Apr-2023,04:11:27.375,67
25-Apr-2023,04:16:31.53125,67
25-Apr-2023,04:21:01.78125,67
25-Apr-2023,04:23:45.875,67
25-Apr-2023,04:31:34.21875,67
25-Apr-2023,04:35:41.375,68
25-Apr-2023,04:44:34.9375,67
25-Apr-2023,04:48:23.03125,68
25-Apr-2023,04:50:58.1875,68
25-Apr-2023,04:58:08.59375,68
25-Apr-2023,05:00:40.8125,68
25-Apr-2023,05:05:06,68
25-Apr-2023,05:07:16.125,68
25-Apr-2023,05:13:00.375,68
25-Apr-2023,05:16:25.53125,68
25-Apr-2023,05:18:38.53125,68
25-Apr-2023,05:22:24.65625,68
25-Apr-2023,05:28:36.875,68
25-Apr-2023,05:31:25.9375,68
25-Apr-2023,05:31:42.96875,68
25-Apr-2023,05:31:44.96875,68
25-Apr-2023,05:36:00.09375,68
25-Apr-2023,05:40:30.125,68
25-Apr-2023,05:43:58.15625,68
25-Apr-2023,05:47:32.375,68
25-Apr-2023,05:55:30.5,68
25-Apr-2023,05:57:55.5625,69
25-Apr-2023,05:59:11.625,68
25-Apr-2023,06:02:54.78125,68
25-Apr-2023,06:04:43.84375,69
25-Apr-2023,06:04:47.84375,69
25-Apr-2023,06:04:58.84375,69
25-Apr-2023,06:05:00.84375,69
25-Apr-2023,06:07:29.9375,69
25-Apr-2023,06:10:15.125,68
25-Apr-2023,06:12:28.15625,69
25-Apr-2023,06:13:30.1875,69
25-Apr-2023,06:16:07.28125,68
25-Apr-2023,06:20:44.34375,68
25-Apr-2023,06:22:10.375,68
25-Apr-2023,06:22:15.375,68
25-Apr-2023,06:29:10.59375,68
25-Apr-2023,06:34:15.65625,69
25-Apr-2023,06:34:16.65625,69
25-Apr-2023,06:34:20.6875,69
25-Apr-2023,06:34:37.6875,69
25-Apr-2023,06:34:39.6875,69
25-Apr-2023,06:35:00.6875,69
25-Apr-2023,06:35:03.6875,69
25-Apr-2023,06:36:46.78125,69
25-Apr-2023,06:36:54.78125,68
25-Apr-2023,06:39:54.78125,68
25-Apr-2023,06:45:27.03125,68
25-Apr-2023,06:46:53.125,69
25-Apr-2023,06:46:54.125,69
25-Apr-2023,06:49:24.15625,69
25-Apr-2023,06:52:29.25,68
25-Apr-2023,06:58:04.5,69
25-Apr-2023,07:00:17.65625,69
25-Apr-2023,07:02:46.71875,69
25-Apr-2023,07:02:52.71875,69
25-Apr-2023,07:06:07.9375,69
25-Apr-2023,07:08:39.0625,69
25-Apr-2023,07:09:37.0625,69
25-Apr-2023,07:09:39.0625,69
25-Apr-2023,07:11:35.15625,68
25-Apr-2023,07:13:42.3125,69
25-Apr-2023,07:13:44.3125,68
25-Apr-2023,07:21:08.6875,69
25-Apr-2023,07:24:15.875,69
25-Apr-2023,07:24:54.875,69
25-Apr-2023,07:25:01.875,68
25-Apr-2023,07:26:57.90625,69
25-Apr-2023,07:34:26.21875,69
25-Apr-2023,07:36:18.3125,69
25-Apr-2023,07:37:31.3125,69
25-Apr-2023,07:40:21.34375,69
25-Apr-2023,07:43:37.5,69
25-Apr-2023,07:50:23.8125,69
25-Apr-2023,07:52:34.84375,69
25-Apr-2023,07:58:34.0625,68
25-Apr-2023,08:00:04.0625,69
25-Apr-2023,08:02:38.15625,69
25-Apr-2023,08:04:50.1875,69
25-Apr-2023,08:07:22.28125,69
25-Apr-2023,08:09:06.3125,69
25-Apr-2023,08:11:28.375,69
25-Apr-2023,08:11:30.40625,68
25-Apr-2023,08:23:29.78125,69
25-Apr-2023,08:25:12.8125,69
25-Apr-2023,08:32:00.125,69
25-Apr-2023,08:35:49.28125,69
25-Apr-2023,08:40:07.28125,69
25-Apr-2023,08:46:19.46875,69
25-Apr-2023,08:59:45.84375,68
25-Apr-2023,09:04:53,69
25-Apr-2023,09:07:16.0625,69
25-Apr-2023,09:09:15.21875,69
25-Apr-2023,09:14:40.40625,69
25-Apr-2023,09:15:55.40625,69
25-Apr-2023,09:19:46.59375,68
25-Apr-2023,09:26:28.96875,69
25-Apr-2023,09:30:24.125,69
25-Apr-2023,09:33:47.1875,69
25-Apr-2023,09:36:16.3125,69
25-Apr-2023,09:39:55.40625,69
25-Apr-2023,09:40:00.40625,69
25-Apr-2023,09:40:04.40625,69
25-Apr-2023,09:40:52.40625,69
25-Apr-2023,09:40:55.40625,69
25-Apr-2023,09:43:33.5,69
25-Apr-2023,09:46:10.625,69
25-Apr-2023,09:49:49.84375,69
25-Apr-2023,09:53:57.03125,68
25-Apr-2023,09:59:55.15625,69
25-Apr-2023,10:02:35.28125,69
25-Apr-2023,10:08:34.5625,68
25-Apr-2023,10:25:41.3125,68
25-Apr-2023,10:29:42.40625,69
25-Apr-2023,10:40:41.5625,68
25-Apr-2023,10:42:30.71875,69
25-Apr-2023,10:49:25.0625,68
25-Apr-2023,10:51:49.28125,69
25-Apr-2023,10:53:40.3125,68
25-Apr-2023,11:02:56.6875,68
25-Apr-2023,11:08:59.0625,69
25-Apr-2023,11:11:51.34375,68
25-Apr-2023,11:16:52.4375,69
25-Apr-2023,11:20:11.5625,69
25-Apr-2023,11:22:22.5625,68
25-Apr-2023,11:29:38.75,68
25-Apr-2023,11:39:55.4375,68
25-Apr-2023,11:41:49.5,68
25-Apr-2023,11:54:44.1875,68
25-Apr-2023,11:57:44.25,68
25-Apr-2023,12:07:44.5625,68
25-Apr-2023,12:19:36.03125,67
25-Apr-2023,12:44:21,67
25-Apr-2023,13:01:26.59375,67
25-Apr-2023,13:05:49.6875,66
25-Apr-2023,13:10:08.875,67
25-Apr-2023,13:14:09.9375,67
25-Apr-2023,13:14:10.9375,66
25-Apr-2023,13:14:17.96875,67
25-Apr-2023,13:22:10.5,66
25-Apr-2023,13:40:44.125,66
25-Apr-2023,14:01:38.90625,66
25-Apr-2023,14:15:42.28125,66
25-Apr-2023,14:30:02.90625,65
25-Apr-2023,14:32:04.09375,65
25-Apr-2023,14:35:16.15625,65
25-Apr-2023,14:41:09.375,66
25-Apr-2023,14:50:29.78125,66
25-Apr-2023,15:06:13.59375,65
25-Apr-2023,15:09:16.71875,65
25-Apr-2023,15:16:28.1875,65
25-Apr-2023,15:21:08.375,65
25-Apr-2023,15:35:44,65
25-Apr-2023,15:43:24.1875,65
25-Apr-2023,16:00:44.78125,65
25-Apr-2023,16:05:45.90625,65
25-Apr-2023,16:11:33.09375,65
25-Apr-2023,16:18:21.15625,65
25-Apr-2023,16:28:00.4375,65
25-Apr-2023,16:38:22.90625,65
25-Apr-2023,16:57:05.75,65
25-Apr-2023,17:10:28.28125,64
25-Apr-2023,17:15:11.40625,64
25-Apr-2023,17:16:38.4375,64
25-Apr-2023,17:21:05.65625,64
25-Apr-2023,17:22:21.65625,65
25-Apr-2023,17:25:37.75,65
25-Apr-2023,17:27:36.8125,65
25-Apr-2023,17:35:41.25,65
25-Apr-2023,17:42:40.53125,65
25-Apr-2023,17:50:51.625,65
25-Apr-2023,17:52:54.6875,65
25-Apr-2023,17:59:50.09375,65
25-Apr-2023,18:03:20.21875,65
25-Apr-2023,18:07:45.40625,64
25-Apr-2023,18:15:10.875,65
25-Apr-2023,18:18:08.96875,64
25-Apr-2023,18:25:21.3125,65
25-Apr-2023,18:27:30.375,65
25-Apr-2023,18:30:48.5,65
25-Apr-2023,18:37:15.625,65
25-Apr-2023,18:45:41.90625,64
25-Apr-2023,18:47:40.96875,65
25-Apr-2023,18:50:09.0625,65
25-Apr-2023,18:53:15.125,65
25-Apr-2023,18:54:35.1875,65
25-Apr-2023,19:02:16.46875,65
25-Apr-2023,19:05:19.53125,65
25-Apr-2023,19:12:07.9375,65
25-Apr-2023,19:19:52.25,65
25-Apr-2023,19:22:39.5,65
25-Apr-2023,19:25:58.71875,65
25-Apr-2023,19:35:48.1875,65
25-Apr-2023,19:39:07.3125,65
25-Apr-2023,19:42:51.4375,65
25-Apr-2023,19:46:30.5625,65
25-Apr-2023,19:48:54.65625,65
25-Apr-2023,19:58:20.03125,65
25-Apr-2023,20:04:12.34375,65
25-Apr-2023,20:07:27.46875,65
25-Apr-2023,20:12:47.59375,65
25-Apr-2023,20:15:25.65625,65
25-Apr-2023,20:22:46.8125,65
25-Apr-2023,20:24:59.8125,65
25-Apr-2023,20:29:17.0625,65
25-Apr-2023,20:34:30.09375,65
25-Apr-2023,20:40:36.375,65
25-Apr-2023,20:45:03.53125,65
25-Apr-2023,20:48:36.75,64
25-Apr-2023,20:51:47.78125,65
25-Apr-2023,20:54:00.9375,65
25-Apr-2023,20:56:28.03125,65
25-Apr-2023,21:03:27.15625,65
25-Apr-2023,21:05:33.1875,65
25-Apr-2023,21:08:47.1875,65
25-Apr-2023,21:14:25.375,65
25-Apr-2023,21:17:06.53125,65
25-Apr-2023,21:21:31.65625,65
25-Apr-2023,21:24:12.8125,65
25-Apr-2023,21:25:58.875,65
25-Apr-2023,21:31:59,65
25-Apr-2023,21:35:12,65
25-Apr-2023,21:42:32.40625,65
25-Apr-2023,21:46:52.625,65
25-Apr-2023,21:51:42.84375,65
25-Apr-2023,21:54:59.9375,65
25-Apr-2023,21:58:12,65
25-Apr-2023,22:04:53.34375,65
25-Apr-2023,22:08:07.4375,65
25-Apr-2023,22:12:12.5625,65
25-Apr-2023,22:16:55.625,65
25-Apr-2023,22:20:00.78125,65
25-Apr-2023,22:22:47.8125,65
25-Apr-2023,22:27:17.0625,65
25-Apr-2023,22:28:41.09375,65
25-Apr-2023,22:31:53.1875,65
25-Apr-2023,22:34:21.28125,65
25-Apr-2023,22:39:32.375,65
25-Apr-2023,22:43:26.59375,65
25-Apr-2023,22:46:43.71875,65
25-Apr-2023,22:48:59.75,65
25-Apr-2023,22:51:31.8125,65
25-Apr-2023,22:54:54.875,65
25-Apr-2023,22:57:30.90625,65
25-Apr-2023,23:01:31.15625,65
25-Apr-2023,23:03:47.21875,65
25-Apr-2023,23:04:37.25,65
25-Apr-2023,23:09:39.5625,65
25-Apr-2023,23:16:17.65625,65
25-Apr-2023,23:18:53.78125,65
25-Apr-2023,23:27:18.0625,65
25-Apr-2023,23:30:49.0625,65
25-Apr-2023,23:34:22.125,65
25-Apr-2023,23:37:06.25,65
25-Apr-2023,23:38:55.25,65
25-Apr-2023,23:46:50.53125,65
25-Apr-2023,23:51:43.65625,65
25-Apr-2023,23:54:20.75,65
25-Apr-2023,23:57:35.875,65
26-Apr-2023,00:03:41.03125,65
26-Apr-2023,00:05:53.09375,65
26-Apr-2023,00:10:19.3125,65
26-Apr-2023,00:17:22.46875,65
26-Apr-2023,00:20:08.625,65
26-Apr-2023,00:24:50.6875,66
26-Apr-2023,00:25:42.71875,65
26-Apr-2023,00:25:48.71875,66
26-Apr-2023,00:27:13.8125,66
26-Apr-2023,00:38:28.15625,65
26-Apr-2023,00:41:42.375,66
26-Apr-2023,00:55:19.84375,66
26-Apr-2023,00:57:35.875,66
26-Apr-2023,01:03:52.15625,66
26-Apr-2023,01:05:12.1875,65
26-Apr-2023,01:07:56.1875,66
26-Apr-2023,01:09:08.1875,66
26-Apr-2023,01:10:32.21875,66
26-Apr-2023,01:11:55.21875,66
26-Apr-2023,01:15:56.28125,65
26-Apr-2023,01:19:10.34375,66
26-Apr-2023,01:20:37.375,66
26-Apr-2023,01:24:24.53125,66
26-Apr-2023,01:29:24.71875,66
26-Apr-2023,01:37:38.0625,66
26-Apr-2023,01:38:41.125,66
26-Apr-2023,01:40:34.15625,66
26-Apr-2023,01:42:50.21875,66
26-Apr-2023,01:43:45.25,66
26-Apr-2023,01:55:47.78125,66
26-Apr-2023,01:56:12.78125,66
26-Apr-2023,01:56:15.78125,66
26-Apr-2023,02:06:08.3125,67
26-Apr-2023,02:07:46.5,67
26-Apr-2023,02:14:00.84375,67
26-Apr-2023,02:18:18.9375,67
26-Apr-2023,02:20:54.03125,67
26-Apr-2023,02:28:56.15625,67
26-Apr-2023,02:31:31.25,67
26-Apr-2023,02:37:40.46875,67
26-Apr-2023,02:41:29.71875,67
26-Apr-2023,02:42:42.75,67
26-Apr-2023,02:51:38,67
26-Apr-2023,02:54:09.03125,67
26-Apr-2023,02:54:14.03125,68
26-Apr-2023,02:54:25.03125,68
26-Apr-2023,02:54:53.03125,67
26-Apr-2023,02:54:54.03125,68
26-Apr-2023,02:55:04.03125,67
26-Apr-2023,02:58:36.0625,67
26-Apr-2023,03:00:56.0625,67
26-Apr-2023,03:00:57.0625,68
26-Apr-2023,03:01:02.09375,67
26-Apr-2023,03:01:04.09375,68
26-Apr-2023,03:05:30.1875,68
26-Apr-2023,03:12:39.3125,68
26-Apr-2023,03:16:24.375,69
26-Apr-2023,03:28:02.09375,68
26-Apr-2023,03:32:48.28125,68
26-Apr-2023,03:42:15.65625,68
26-Apr-2023,03:47:03.71875,68
26-Apr-2023,03:48:46.84375,68
26-Apr-2023,03:48:49.84375,69
26-Apr-2023,03:50:06.90625,69
26-Apr-2023,03:50:46.90625,68
26-Apr-2023,03:50:48.90625,69
26-Apr-2023,03:58:50.125,68
26-Apr-2023,04:01:36.1875,69
26-Apr-2023,04:03:38.21875,69
26-Apr-2023,04:14:25.9375,69
26-Apr-2023,04:25:36.1875,69
26-Apr-2023,04:33:02.59375,69
26-Apr-2023,04:39:53.75,69
26-Apr-2023,04:46:52,69
26-Apr-2023,04:51:44.1875,69
26-Apr-2023,04:56:55.40625,69
26-Apr-2023,05:01:18.53125,69
26-Apr-2023,05:06:25.84375,69
26-Apr-2023,05:11:01,69
26-Apr-2023,05:14:01.09375,69
26-Apr-2023,05:18:24.3125,69
26-Apr-2023,05:22:49.46875,69
26-Apr-2023,05:26:18.5625,69
26-Apr-2023,05:29:14.75,69
26-Apr-2023,05:37:51,69
